#Parameters = {xtest=0; xsource=8; ncells=15; sigmaz=10; wakelength=10000}
#"s / mm"	"X (2) [Real Part / V/pC]"
#-----------------------------------
2361.2739498569	0.0044345109013015
2361.5823394662	0.0045604480287755
2361.8907290755	0.0046784066930308
2362.1991186848	0.0047880854142013
2362.5075082941	0.0048892102084888
2362.8158979034	0.0049815343484551
2363.1242875127	0.0050648372609682
2363.4326771220	0.0051389226260627
2363.7410667313	0.0052036158738384
2364.0494563406	0.0052587615507733
2364.3578459499	0.0053042208239333
2364.6662355592	0.0053398695803018
2364.9746251685	0.0053655973987273
2365.2830147778	0.0053813075013286
2365.5914043871	0.0053869177262292
2365.8997939964	0.0053823622918376
2366.2081836057	0.0053675942005062
2366.5165732150	0.0053425878559601
2366.8249628243	0.0053073415666373
2367.1333524336	0.0052618797398134
2367.4417420429	0.0052062546372507
2367.7501316522	0.0051405476862481
2368.0585212615	0.0050648702780448
2368.3669108708	0.0049793641408590
2368.6753004801	0.0048842013555644
2368.9836900894	0.0047795839094934
2369.2920796987	0.0046657426960644
2369.6004693080	0.0045429358556075
2369.9088589173	0.0044114464943615
2370.2172485266	0.0042715799057145
2370.5256381359	0.0041236603165774
2370.8340277452	0.0039680275060693
2371.1424173545	0.0038050338000190
2371.4508069638	0.0036350418110660
2371.7591965731	0.0034584231346794
2372.0675861824	0.0032755580407188
2372.3759757917	0.0030868362249656
2372.6843654010	0.0028926583296315
2372.9927550103	0.0026934377458617
2373.3011446196	0.0024896022592941
2373.6095342289	0.0022815950895983
2373.9179238382	0.0020698751848042
2374.2263134475	0.0018549165592463
2374.5347030568	0.0016372068684481
2374.8430926661	0.0014172454561045
2375.1514822754	0.0011955410271068
2375.4598718847	0.00097260938421345
2375.7682614940	0.00074897132957326
2376.0766511033	0.00052515075169129
2376.3850407127	0.00030167273950263
2376.6934303220	7.9061684089435e-05
2377.0018199313	-0.00014216073385395
2377.3102095406	-0.00036147774231946
2377.6185991499	-0.00057837976067478
2377.9269887592	-0.00079236662216933
2378.2353783685	-0.0010029494577470
2378.5437679778	-0.0012096520300315
2378.8521575871	-0.0014120113542649
2379.1605471964	-0.0016095776318911
2379.4689368057	-0.0018019137039232
2379.7773264150	-0.0019885942992879
2380.0857160243	-0.0021692053451937
2380.3941056336	-0.0023433436835479
2380.7024952429	-0.0025106174788533
2381.0108848522	-0.0026706473750123
2381.3192744615	-0.0028230682201960
2381.6276640708	-0.0029675312242947
2381.9360536801	-0.0031037061578282
2382.2444432894	-0.0032312833002471
2382.5528328987	-0.0033499749893571
2382.8612225080	-0.0034595164908000
2383.1696121173	-0.0035596663310008
2383.4780017266	-0.0036502062498322
2383.7863913359	-0.0037309409106299
2384.0947809452	-0.0038016975949239
2384.4031705545	-0.0038623260025097
2384.7115601638	-0.0039126982051703
2385.0199497731	-0.0039527087531383
2385.3283393824	-0.0039822748649392
2385.6367289917	-0.0040013365232425
2385.9451186010	-0.0040098565138482
2386.2535082103	-0.0040078204321677
2386.5618978196	-0.0039952366843181
2386.8702874289	-0.0039721366999829
2387.1786770382	-0.0039385752957120
2387.4870666475	-0.0038946312154163
2387.7954562568	-0.0038404079669672
2388.1038458661	-0.0037760346922149
2388.4122354754	-0.0037016668139967
2388.7206250847	-0.0036174862914614
2389.0290146940	-0.0035237013167038
2389.3374043033	-0.0034205454098280
2389.6457939126	-0.0033082757961144
2389.9541835219	-0.0031871712613610
2390.2625731312	-0.0030575298135156
2390.5709627405	-0.0029196662741512
2390.8793523498	-0.0027739100332024
2391.1877419591	-0.0026206031435090
2391.4961315684	-0.0024600989246235
2391.8045211777	-0.0022927610479509
2392.1129107870	-0.0021189630194414
2392.4213003963	-0.0019390880429762
2392.7296900056	-0.0017535291355601
2393.0380796149	-0.0015626894349540
2393.3464692243	-0.0013669826884675
2393.6548588336	-0.0011668338011205
2393.9632484429	-0.00096267933803072
2394.2716380522	-0.00075496784710282
2394.5800276615	-0.00054415991798691
2394.8884172708	-0.00033072794366024
2395.1968068801	-0.00011515525876297
2395.5051964894	0.00010206540778968
2395.8135860987	0.00032043410551903
2396.1219757080	0.00053944637734806
2396.4303653173	0.00075859629799813
2396.7387549266	0.00097737976992720
2397.0471445359	0.0011952977695413
2397.3555341452	0.0014118591016484
2397.6639237545	0.0016265826280965
2397.9723133638	0.0018389988454575
2398.2807029731	0.0020486507262695
2398.5890925824	0.0022550939825545
2398.8974821917	0.0024578967920550
2399.2058718010	0.0026566392278209
2399.5142614103	0.0028509125823971
2399.8226510196	0.0030403186002998
2400.1310406289	0.0032244688144261
2400.4394302382	0.0034029840712455
2400.7478198475	0.0035754942582908
2401.0562094568	0.0037416383404522
2401.3645990661	0.0039010647104043
2401.6729886754	0.0040534320060597
2401.9813782847	0.0041984104518980
2402.2897678940	0.0043356836818898
2402.5981575033	0.0044649510264080
2402.9065471126	0.0045859301125441
2403.2149367219	0.0046983596487001
2403.5233263312	0.0048020021349623
2403.8317159405	0.0048966462021135
2404.1401055498	0.0049821082910875
2404.4484951591	0.0050582335945637
2404.7568847684	0.0051248962324410
2405.0652743777	0.0051819986005023
2405.3736639870	0.0052294699180527
2405.6820535963	0.0052672642642672
2405.9904432056	0.0052953584487938
2406.2988328149	0.0053137497990784
2406.6072224242	0.0053224540710930
2406.9156120335	0.0053215036506820
2407.2240016428	0.0053109462641923
2407.5323912521	0.0052908442453840
2407.8407808614	0.0052612743297973
2408.1491704707	0.0052223280396163
2408.4575600800	0.0051741125270442
2408.7659496893	0.0051167518628328
2409.0743392986	0.0050503886968651
2409.3827289079	0.0049751859842360
2409.6911185172	0.0048913286061726
2409.9995081265	0.0047990247033876
2410.3078977358	0.0046985065302306
2410.6162873452	0.0045900306315691
2410.9246769545	0.0044738771592381
2411.2330665638	0.0043503483940225
2411.5414561731	0.0042197665744811
2411.8498457824	0.0040824710537072
2412.1582353917	0.0039388150389598
2412.4666250010	0.0037891622335431
2412.7750146103	0.0036338836801725
2413.0834042196	0.0034733549669729
2413.3917938289	0.0033079540176163
2413.7001834382	0.0031380596613290
2414.0085730475	0.0029640509296296
2414.3169626568	0.0027863071450053
2414.6253522661	0.0026052085845142
2414.9337418754	0.0024211375324145
2415.2421314847	0.0022344795770065
2415.5505210940	0.0020456248493133
2415.8589107033	0.0018549690360600
2416.1673003126	0.0016629139355913
2416.4756899219	0.0014698674278001
2416.7840795312	0.0012762428512474
2417.0924691405	0.0010824577812475
2417.4008587498	0.00088893231818084
2417.7092483591	0.00069608704704774
2418.0176379684	0.00050434082547761
2418.3260275777	0.00031410850154825
2418.6344171870	0.00012579871065993
2418.9428067963	-6.0188191772661e-05
2419.2511964056	-0.00024346211844935
2419.5595860149	-0.00042364508806557
2419.8679756242	-0.00060037298830479
2420.1763652335	-0.00077329721166251
2420.4847548428	-0.00094208593671429
2420.7931444521	-0.0011064250267734
2421.1015340614	-0.0012660183602989
2421.4099236707	-0.0014205874615751
2421.7183132800	-0.0015698704368737
2422.0267028893	-0.0017136202085977
2422.3350924986	-0.0018516023116602
2422.6434821079	-0.0019835926687233
2422.9518717172	-0.0021093756823403
2423.2602613265	-0.0022287429685747
2423.5686509358	-0.0023414931222019
2423.8770405451	-0.0024474325738784
2424.1854301544	-0.0025463774770356
2424.4938197637	-0.0026381564272615
2424.8022093730	-0.0027226134471531
2425.1105989823	-0.0027996107928408
2425.4189885916	-0.0028690311313072
2425.7273782009	-0.0029307787737523
2426.0357678102	-0.0029847798993532
2426.3441574195	-0.0030309817918998
2426.6525470288	-0.0030693514101448
2426.9609366381	-0.0030998737295244
2427.2693262474	-0.0031225501954020
2427.5777158568	-0.0031373975484402
2427.8861054661	-0.0031444471594036
2428.1944950754	-0.0031437448232625
2428.5028846847	-0.0031353507589776
2428.8112742940	-0.0031193395414677
2429.1196639033	-0.0030957998027141
2429.4280535126	-0.0030648335331824
2429.7364431219	-0.0030265549956826
2430.0448327312	-0.0029810894664780
2430.3532223405	-0.0029285720294052
2430.6616119498	-0.0028691468275747
2430.9700015591	-0.0028029669694391
2431.2783911684	-0.0027301950350078
2431.5867807777	-0.0026510041241910
2431.8951703870	-0.0025655792338100
2432.2035599963	-0.0024741185836538
2432.5119496056	-0.0023768344179040
2432.8203392149	-0.0022739530345563
2433.1287288242	-0.0021657139910101
2433.4371184335	-0.0020523685506239
2433.7455080428	-0.0019341775653494
2434.0538976521	-0.0018114091332930
2434.3622872614	-0.0016843364433741
2434.6706768707	-0.0015532361443051
2434.9790664800	-0.0014183873295900
2435.2874560893	-0.0012800711174334
2435.5958456986	-0.0011385707614564
2435.9042353079	-0.00099417197947906
2436.2126249172	-0.00084716333607269
2436.5210145265	-0.00069783647228189
2436.8294041358	-0.00054648598295267
2437.1377937451	-0.00039340910651968
2437.4461833544	-0.00023890523937924
2437.7545729637	-8.3275350022523e-05
2438.0629625730	7.3178559518275e-05
2438.3713521823	0.00023015390779464
2438.6797417916	0.00038734794895728
2438.9881314009	0.00054445829470770
2439.2965210102	0.00070118360841689
2439.6049106195	0.00085722451383841
2439.9133002288	0.0010122847313074
2440.2216898381	0.0011660724555715
2440.5300794474	0.0013183017510505
2440.8384690567	0.0014686937175295
2441.1468586660	0.0016169773411837
2441.4552482753	0.0017628898699741
2441.7636378846	0.0019061767366165
2442.0720274939	0.0020465911356374
2442.3804171032	0.0021838934653991
2442.6888067125	0.0023178507781328
2442.9971963218	0.0024482364352454
2443.3055859311	0.0025748301448203
2443.6139755404	0.0026974182904271
2443.9223651497	0.0028157945172428
2444.2307547590	0.0029297603674243
2444.5391443683	0.0030391259125859
2444.8475339777	0.0031437102955107
2445.1559235870	0.0032433420734906
2445.4643131963	0.0033378595367520
2445.7727028056	0.0034271111094095
2446.0810924149	0.0035109559379039
2446.3894820242	0.0035892647257777
2446.6978716335	0.0036619207166154
2447.0062612428	0.0037288207743068
2447.3146508521	0.0037898763145029
2447.6230404614	0.0038450137505996
2447.9314300707	0.0038941742722710
2448.2398196800	0.0039373129521631
2448.5482092893	0.0039743973029756
2448.8565988986	0.0040054055294411
2449.1649885079	0.0040303247292762
2449.4733781172	0.0040491495172148
2449.7817677265	0.0040618815523594
2450.0901573358	0.0040685298580801
2450.3985469451	0.0040691119465095
2450.7069365544	0.0040636555348912
2451.0153261637	0.0040522004028384
2451.3237157730	0.0040348000281999
2451.6321053823	0.0040115225020823
2451.9404949916	0.0039824505609308
2452.2488846009	0.0039476808642458
2452.5572742102	0.0039073225374578
2452.8656638195	0.0038614954189263
2453.1740534288	0.0038103284176488
2453.4824430381	0.0037539581129969
2453.7908326474	0.0036925279422239
2454.0992222567	0.0036261878735288
2454.4076118660	0.0035550943995442
2454.7160014753	0.0034794106095453
2455.0243910846	0.0033993059631697
2455.3327806939	0.0033149557354560
2455.6411703032	0.0032265400723277
2455.9495599125	0.0031342427084318
2456.2579495218	0.0030382495962109
2456.5663391311	0.0029387479193219
2456.8747287404	0.0028359257501761
2457.1831183497	0.0027299723622334
2457.4915079590	0.0026210792581468
2457.7998975683	0.0025094418284346
2458.1082871776	0.0023952612325374
2458.4166767869	0.0022787459711046
2458.7250663962	0.0021601128706022
2459.0334560055	0.0020395872040036
2459.3418456148	0.0019174018759427
2459.6502352241	0.0017937956687382
2459.9586248334	0.0016690107826930
2460.2670144427	0.0015432900846647
2460.5754040520	0.0014168743169359
2460.8837936613	0.0012899996311256
2461.1921832706	0.0011628956838765
2461.5005728799	0.0010357843058190
2461.8089624893	0.00090887881732427
2462.1173520986	0.00078238392081678
2462.4257417079	0.00065649605836848
2462.7341313172	0.00053140417278421
2463.0425209265	0.00040729073755573
2463.3509105358	0.00028433302277607
2463.6593001451	0.00016270447847990
2463.9676897544	4.2576140647655e-05
2464.2760793637	-7.5882074372670e-05
2464.5844689730	-0.00019250027593412
2464.8928585823	-0.00030710781019613
2465.2012481916	-0.00041953299035227
2465.5096378009	-0.00052960335861453
2465.8180274102	-0.00063714636752487
2466.1264170195	-0.00074199049393241
2466.4348066288	-0.00084396679268562
2466.7431962381	-0.00094291067239334
2467.0515858474	-0.0010386637040174
2467.3599754567	-0.0011310753792044
2467.6683650660	-0.0012200047428001
2467.9767546753	-0.0013053217593371
2468.2851442846	-0.0013869082464484
2468.5935338939	-0.0014646583781346
2468.9019235032	-0.0015384787113994
2469.2103131125	-0.0016082876073467
2469.5187027218	-0.0016740140636944
2469.8270923311	-0.0017355960342613
2470.1354819404	-0.0017929783472780
2470.4438715497	-0.0018461104203005
2470.7522611590	-0.0018949440355144
2471.0606507683	-0.0019394315102138
2471.3690403776	-0.0019795245082047
2471.6774299869	-0.0020151736575783
2471.9858195962	-0.0020463290589434
2472.2942092055	-0.0020729415795672
2472.6025988148	-0.0020949647138122
2472.9109884241	-0.0021123567048873
2473.2193780334	-0.0021250825933913
2473.5277676427	-0.0021331159429950
2473.8361572520	-0.0021364400815456
2474.1445468613	-0.0021350488001769
2474.4529364706	-0.0021289465450039
2474.7613260799	-0.0021181482984166
2475.0697156892	-0.0021026792876556
2475.3781052985	-0.0020825744829951
2475.6864949078	-0.0020578781318411
2475.9948845171	-0.0020286431905127
2476.3032741264	-0.0019949305177345
2476.6116637357	-0.0019568077489912
2476.9200533450	-0.0019143477750652
2477.2284429543	-0.0018676270536069
2477.5368325636	-0.0018167237568434
2477.8452221729	-0.0017617160346079
2478.1536117822	-0.0017026807952968
2478.4620013915	-0.0016396932834164
2478.7703910009	-0.0015728275959331
2479.0787806102	-0.0015021580533159
2479.3871702195	-0.0014277613640423
2479.6955598288	-0.0013497192576295
2480.0039494381	-0.0012681210617575
2480.3123390474	-0.0011830658367341
2480.6207286567	-0.0010946637454114
2480.9291182660	-0.0010030365445651
2481.2375078753	-0.00090831717487186
2481.5458974846	-0.00081064859158623
2481.8542870939	-0.00071018213262320
2482.1626767032	-0.00060707571727600
2482.4710663125	-0.00050149218072341
2482.7794559218	-0.00039359785259558
2483.0878455311	-0.00028356138733994
2483.3962351404	-0.00017155285002716
2483.7046247497	-5.7743046216498e-05
2484.0130143590	5.7697073081668e-05
2484.3214039683	0.00017459700019260
2484.6297935776	0.00029278715948707
2484.9381831869	0.00041209917970717
2485.2465727962	0.00053236579940612
2485.5549624055	0.00065342042205218
2485.8633520148	0.00077509624341037
2486.1717416241	0.00089722489293840
2486.4801312334	0.0010196348506083
2486.7885208427	0.0011421499080206
2487.0969104520	0.0012645878238531
2487.4053000613	0.0013867594846942
2487.7136896706	0.0015084687320966
2488.0220792799	0.0016295129509819
2488.3304688892	0.0017496843044895
2488.6388584985	0.0018687714589914
2488.9472481078	0.0019865617271471
2489.2556377171	0.0021028433555466
2489.5640273264	0.0022174076102575
2489.8724169357	0.0023300504980791
2490.1808065450	0.0024405740545145
2490.4891961543	0.0025487870540610
2490.7975857636	0.0026545051558651
2491.1059753729	0.0027575504822111
2491.4143649822	0.0028577507489593
2491.7227545915	0.0029549381747386
2492.0311442008	0.0030489482726505
2492.3395338101	0.0031396187761241
2492.6479234194	0.0032267888465711
2492.9563130287	0.0033102986610636
2493.2647026380	0.0033899894873000
2493.5730922473	0.0034657041929635
2493.8814818566	0.0035372881276246
2494.1898714659	0.0036045900730864
