#Parameters = {beta=0.6; bunch=3.6; conductivity=10000; l=20; l_pipe=40; nmesh=50; r=10; r_pipe=2; samples=2000; wakelength=400; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / cm"	"Z (beta=0.6) [Real Part]"
#-----------------------------------
127.59400289522	-0.013260774696412
127.62470545994	-0.013027071618254
127.65540802466	-0.012791460024465
127.68611058938	-0.012553976085466
127.71681315410	-0.012314657295639
127.74751571882	-0.012073542155583
127.77821828354	-0.011830669759325
127.80892084826	-0.011586079063748
127.83962341298	-0.011339808610844
127.87032597770	-0.011091896036835
127.90102854242	-0.010842377957601
127.93173110714	-0.010591289852371
127.96243367186	-0.010338666427977
127.99313623658	-0.010084541980612
128.02383880130	-0.0098289510978418
128.05454136602	-0.0095719291876948
128.08524393074	-0.0093135127867901
128.11594649546	-0.0090537399754196
128.14664906018	-0.0087926504398158
128.17735162490	-0.0085302852494154
128.20805418962	-0.0082666863456906
128.23875675434	-0.0080018960883272
128.26945931906	-0.0077359565074175
128.30016188378	-0.0074689087518037
128.33086444850	-0.0072007928894489
128.36156701322	-0.0069316476361513
128.39226957794	-0.0066615104563074
128.42297214266	-0.0063904179717294
128.45367470738	-0.0061184066395222
128.48437727210	-0.0058455132063680
128.51507983682	-0.0055717754451489
128.54578240154	-0.0052972324851272
128.57648496626	-0.0050219251399102
128.60718753098	-0.0047458956217252
128.63789009570	-0.0044691873740302
128.66859266042	-0.0041918445138447
128.69929522514	-0.0039139110254021
128.72999778986	-0.0036354302085829
128.76070035458	-0.0033564442196421
128.79140291930	-0.0030769938486842
128.82210548402	-0.0027971182881349
128.85280804874	-0.0025168556005291
128.88351061346	-0.0022362432451163
128.91421317818	-0.0019553185772773
128.94491574290	-0.0016741196128887
128.97561830762	-0.0013926857287250
129.00632087234	-0.0011110578843700
129.03702343706	-0.00082927867962533
129.06772600178	-0.00054739211495872
129.09842856650	-0.00026544318964234
129.12913113122	1.6522911859184e-05
129.15983369594	0.00029846135773009
129.19053626066	0.00058032847601274
129.22123882538	0.00086208222961911
129.25194139010	0.0011436822613266
129.28264395482	0.0014250898025125
129.31334651954	0.0017062672838994
129.34404908426	0.0019871776311388
129.37475164898	0.0022677836527630
129.40545421370	0.0025480471236539
129.43615677842	0.0028279283451233
129.46685934314	0.0031073859120193
129.49756190786	0.0033863768624251
129.52826447258	0.0036648568890815
129.55896703730	0.0039427809892250
129.58966960202	0.0042201041704773
129.62037216674	0.0044967823464655
129.65107473146	0.0047727728754851
129.68177729618	0.0050480349518410
129.71247986090	0.0053225296737391
129.74318242562	0.0055962197193290
129.77388499034	0.0058690688305965
129.80458755506	0.0061410411335751
129.83529011978	0.0064121003197028
129.86599268450	0.0066822090171783
129.89669524922	0.0069513283476515
129.92739781394	0.0072194177861579
129.95810037866	0.0074864352798504
129.98880294338	0.0077523376698103
130.01950550810	0.0080170813908744
130.05020807282	0.0082806232831388
130.08091063754	0.0085429212630837
130.11161320226	0.0088039349477304
130.14231576698	0.0090636258843492
130.17301833170	0.0093219574555572
130.20372089642	0.0095788946142787
130.23442346114	0.0098344032017964
130.26512602586	0.010088449425194
130.29582859058	0.010340998990714
130.32653115530	0.010592016711086
130.35723372002	0.010841465964940
130.38793628474	0.011089308770662
130.41863884946	0.011335505811381
130.44934141418	0.011580017072880
130.48004397890	0.011822802383125
130.51074654362	0.012063822145115
130.54144910834	0.012303037933171
130.57215167306	0.012540412758513
130.60285423778	0.012775911320976
130.63355680250	0.013009499899970
130.66425936722	0.013241146041637
130.69496193194	0.013470818073804
130.72566449666	0.013698484540112
130.75636706138	0.013924113703189
130.78706962610	0.014147673203352
130.81777219082	0.014369129841589
130.84847475554	0.014588449646962
130.87917732026	0.014805597960129
130.90987988498	0.015020540008296
130.94058244970	0.015233241288236
130.97128501442	0.015443667889477
131.00198757914	0.015651786912510
131.03269014386	0.015857566408940
131.06339270858	0.016060975617792
131.09409527330	0.016261984877919
131.12479783802	0.016460565117268
131.15550040274	0.016656687582395
131.18620296746	0.016850323642283
131.21690553218	0.017041444595547
131.24760809690	0.017230021582366
131.27831066162	0.017416025609683
131.30901322634	0.017599427754873
131.33971579106	0.017780199540576
131.37041835578	0.017958312958438
131.40112092050	0.018133740827414
131.43182348522	0.018306456675768
131.46252604994	0.018476434753111
131.49322861466	0.018643649943819
131.52393117938	0.018808077449861
131.55463374410	0.018969692644467
131.58533630882	0.019128470786258
131.61603887354	0.019284387025871
131.64674143826	0.019437416366663
131.67744400298	0.019587533900102
131.70814656770	0.019734715017490
131.73884913242	0.019878935879540
131.76955169714	0.020020173688026
131.80025426186	0.020158406816355
131.83095682658	0.020293615139727
131.86165939130	0.020425779933654
131.89236195602	0.020554883317916
131.92306452074	0.020680908041261
131.95376708546	0.020803836879103
131.98446965018	0.020923652243869
132.01517221490	0.021040335897728
132.04587477962	0.021153868623047
132.07657734434	0.021264230507087
132.10727990906	0.021371401236889
132.13798247378	0.021475360694613
132.16868503850	0.021576089519290
132.19938760322	0.021673569627993
132.23009016794	0.021767784898201
132.26079273266	0.021858721309483
132.29149529738	0.021946366975476
132.32219786210	0.022030711767393
132.35290042682	0.022111746823444
132.38360299154	0.022189463762975
132.41430555626	0.022263854113039
132.44500812098	0.022334908507996
132.47571068570	0.022402616302139
132.50641325042	0.022466965559983
132.53711581514	0.022527943155932
132.56781837986	0.022585535312111
132.59852094458	0.022639728350805
132.62922350930	0.022690509279905
132.65992607402	0.022737866859656
132.69062863874	0.022781791958478
132.72133120346	0.022822277791711
132.75203376818	0.022859320005454
132.78273633290	0.022892916337063
132.81343889762	0.022923066050332
132.84414146234	0.022949769047608
132.87484402706	0.022973025099614
132.90554659178	0.022992833309973
132.93624915650	0.023009191592494
132.96695172122	0.023022096614657
132.99765428594	0.023031543997387
133.02835685066	0.023037528435251
133.05905941538	0.023040044704102
133.08976198010	0.023039088315818
133.12046454482	0.023034656064172
133.15116710954	0.023026746411118
133.18186967426	0.023015359953139
133.21257223898	0.023000499355635
133.24327480370	0.022982169183001
133.27397736842	0.022960375253415
133.30467993314	0.022935124276678
133.33538249786	0.022906423201216
133.36608506258	0.022874278733503
133.39678762730	0.022838697135271
133.42749019202	0.022799683942265
133.45819275674	0.022757243995620
133.48889532146	0.022711381861646
133.51959788618	0.022662102236722
133.55030045090	0.022609410292520
133.58100301562	0.022553312026872
133.61170558034	0.022493814672428
133.64240814506	0.022430926709476
133.67311070978	0.022364657757346
133.70381327450	0.022295018769039
133.73451583922	0.022222021621493
133.76521840394	0.022145678746189
133.79592096866	0.022066003202439
133.82662353338	0.021983008265620
133.85732609810	0.021896707389921
133.88802866282	0.021807114159102
133.91873122754	0.021714242324304
133.94943379226	0.021618105996658
133.98013635698	0.021518719562821
134.01083892170	0.021416097987323
134.04154148642	0.021310256773727
134.07224405114	0.021201211800497
134.10294661586	0.021088979555059
134.13364918058	0.020973576907980
134.16435174530	0.020855021142813
134.19505431002	0.020733329797137
134.22575687474	0.020608520878109
134.25645943946	0.020480612989486
134.28716200418	0.020349625271009
134.31786456890	0.020215577637134
134.34856713362	0.020078490776942
134.37926969834	0.019938386358084
134.40997226306	0.019795286841337
134.44067482778	0.019649215436504
134.47137739250	0.019500195918432
134.50207995722	0.019348252324922
134.53278252194	0.019193408832827
134.56348508666	0.019035689478447
134.59418765138	0.018875117894851
134.62489021610	0.018711717554655
134.65559278082	0.018545511898160
134.68629534554	0.018376524491472
134.71699791026	0.018204779285229
134.74770047498	0.018030301047321
134.77840303970	0.017853115545300
134.80910560442	0.017673249685512
134.83980816914	0.017490731536955
134.87051073386	0.017305590261548
134.90121329858	0.017117855863967
134.93191586330	0.016927558854825
134.96261842802	0.016734729752115
134.99332099274	0.016539398760234
135.02402355746	0.016341595651996
135.05472612218	0.016141349835834
135.08542868690	0.015938690276738
135.11613125162	0.015733645782919
135.14683381634	0.015526245477973
135.17753638106	0.015316519103277
135.20823894578	0.015104497311332
135.23894151050	0.014890211919766
135.26964407522	0.014673695919529
135.30034663994	0.014454983367541
135.33104920466	0.014234109162341
135.36175176938	0.014011108668858
135.39245433410	0.013786017363560
135.42315689882	0.013558870180753
135.45385946354	0.013329701618532
135.48456202826	0.013098545407648
135.51526459298	0.012865434755989
135.54596715770	0.012630402488697
135.57666972242	0.012393481551170
135.60737228714	0.012154705313951
135.63807485186	0.011914108093096
135.66877741658	0.011671725450144
135.69947998130	0.011427594046113
135.73018254602	0.011181751662960
135.76088511074	0.010934237031121
135.79158767546	0.010685089447719
135.82229024018	0.010434348286392
135.85299280490	0.010182052496611
135.88369536962	0.0099282405021063
135.91439793434	0.0096729499414392
135.94510049906	0.0094162177713714
135.97580306378	0.0091580804548966
136.00650562850	0.0088985742591891
136.03720819322	0.0086377356696845
136.06791075794	0.0083756018467588
136.09861332266	0.0081122108457675
136.12931588738	0.0078476017613952
136.16001845210	0.0075818145563131
136.19072101682	0.0073148900495047
136.22142358154	0.0070468695052849
136.25212614626	0.0067777943446887
136.28282871098	0.0065077055946056
136.31353127570	0.0062366437148345
136.34423384042	0.0059646484341736
136.37493640514	0.0056917588667965
136.40563896986	0.0054180137009329
136.43634153458	0.0051434514080413
136.46704409930	0.0048681107030236
136.49774666402	0.0045920308696245
136.52844922874	0.0043152520491872
136.55915179346	0.0040378153732736
136.58985435818	0.0037597627520023
136.62055692290	0.0034811368054523
136.65125948762	0.0032019805197334
136.68196205234	0.0029223368481690
136.71266461706	0.0026422482574955
136.74336718178	0.0023617564671450
136.77406974650	0.0020809023106865
136.80477231122	0.0017997257208236
136.83547487594	0.0015182659746420
136.86617744066	0.0012365619747390
136.89688000538	0.00095465254973474
136.92758257010	0.00067257706393390
136.95828513482	0.00039037567665127
136.98898769954	0.00010808946440972
137.01969026426	-0.00017423950597275
137.05039282898	-0.00045656826397239
137.08109539370	-0.00073885323220923
137.11179795842	-0.0010210506470062
137.14250052314	-0.0013031169886152
137.17320308786	-0.0015850094009213
137.20390565258	-0.0018666859059887
137.23460821730	-0.0021481054408724
137.26531078202	-0.0024292279755809
137.29601334674	-0.0027100144385639
137.32671591146	-0.0029904262927604
137.35741847618	-0.0032704251228975
137.38812104090	-0.0035499722997513
137.41882360562	-0.0038290286826610
137.44952617034	-0.0041075543646570
137.48022873506	-0.0043855085743397
137.51093129978	-0.0046628498186085
137.54163386450	-0.0049395360750417
137.57233642922	-0.0052155249398304
137.60303899394	-0.0054907740168033
137.63374155866	-0.0057652413140052
137.66444412338	-0.0060388852769345
137.69514668810	-0.0063116651510871
137.72584925282	-0.0065835409996609
137.75655181754	-0.0068544736944669
137.78725438226	-0.0071244249120607
137.81795694698	-0.0073933567934365
137.84865951170	-0.0076612318382585
137.87936207642	-0.0079280124584633
137.91006464114	-0.0081936610670753
137.94076720586	-0.0084581397405085
137.97146977058	-0.0087214100625303
138.00217233530	-0.0089834332028901
138.03287490002	-0.0092441700212531
138.06357746474	-0.0095035809989929
138.09428002946	-0.0097616266456972
138.12498259418	-0.010018267373941
138.15568515890	-0.010273464016415
138.18638772362	-0.010527177903089
138.21709028834	-0.010779371038484
138.24779285306	-0.011030006249819
138.27849541778	-0.011279047205949
138.30919798250	-0.011526458357038
138.33990054722	-0.011772204811881
138.37060311194	-0.012016252085016
138.40130567666	-0.012258565884074
138.43200824138	-0.012499111851295
138.46271080610	-0.012737855354856
138.49341337082	-0.012974761375387
138.52411593554	-0.013209794413049
138.55481850026	-0.013442918567044
138.58552106498	-0.013674097597827
138.61622362970	-0.013903295229254
138.64692619442	-0.014130475398910
138.67762875914	-0.014355602630307
138.70833132386	-0.014578642167199
138.73903388858	-0.014799560168780
138.76973645330	-0.015018323995777
138.80043901802	-0.015234901911075
138.83114158274	-0.015449263021531
138.86184414746	-0.015661376976316
138.89254671218	-0.015871213603316
138.92324927690	-0.016078742822275
138.95395184162	-0.016283934200787
138.98465440634	-0.016486756933675
139.01535697106	-0.016687179801863
139.04605953578	-0.016885171161313
139.07676210050	-0.017080699325509
139.10746466522	-0.017273732653130
139.13816722994	-0.017464239977845
139.16886979466	-0.017652190916345
139.19957235938	-0.017837555992026
139.23027492410	-0.018020306831994
